id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,batting_average
rowesc01,1935,1,DET,AL,45,109,19,34,3,2,3,28.0,0.0,0.0,12,12.0,0.0,0.0,3.0,0.0,0.0,0.3119266055045872
ruffire01,1935,1,NYA,AL,50,109,13,37,10,0,2,18.0,0.0,0.0,3,9.0,0.0,1.0,1.0,0.0,0.0,0.3394495412844037
russeja01,1935,1,WS1,AL,43,35,7,7,0,2,0,5.0,0.0,0.0,3,14.0,0.0,0.0,0.0,0.0,0.0,0.2
sewellu01,1935,1,CHA,AL,118,421,52,120,19,3,2,67.0,3.0,2.0,32,18.0,0.0,0.0,5.0,0.0,0.0,0.2850356294536817
simmoal01,1935,1,CHA,AL,128,525,68,140,22,7,16,79.0,4.0,6.0,33,43.0,0.0,2.0,1.0,0.0,0.0,0.26666666666666666
thomato02,1935,1,WS1,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
walberu01,1935,1,BOS,AL,44,37,3,6,1,0,0,3.0,0.0,0.0,2,10.0,0.0,0.0,3.0,0.0,0.0,0.16216216216216217
walkedi02,1935,1,NYA,AL,8,13,1,2,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
walkege02,1935,1,DET,AL,98,362,52,109,22,6,7,53.0,6.0,4.0,15,21.0,0.0,0.0,8.0,0.0,0.0,0.3011049723756906
westsa01,1935,1,SLA,AL,138,527,93,158,37,4,10,70.0,1.0,6.0,75,46.0,0.0,1.0,12.0,0.0,0.0,0.2998102466793169
whiteea01,1935,1,WS1,AL,34,104,10,19,4,0,0,3.0,0.0,0.0,8,11.0,0.0,0.0,4.0,0.0,0.0,0.18269230769230768
wyattwh01,1935,1,CHA,AL,30,13,2,3,0,1,0,0.0,0.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
allenet01,1935,1,PHI,NL,156,645,90,198,46,1,8,63.0,5.0,0.0,43,54.0,0.0,1.0,11.0,0.0,5.0,0.30697674418604654
bartedi01,1935,1,NY1,NL,137,539,60,141,28,4,14,53.0,5.0,0.0,37,52.0,0.0,6.0,21.0,0.0,9.0,0.26159554730983303
bentola01,1935,1,BSN,NL,29,20,1,4,1,0,0,1.0,0.0,0.0,1,4.0,0.0,0.0,2.0,0.0,0.0,0.2
bottoji01,1935,1,CIN,NL,107,399,44,103,21,1,1,49.0,3.0,0.0,18,24.0,0.0,2.0,4.0,0.0,11.0,0.2581453634085213
bushgu01,1935,1,PIT,NL,41,63,6,8,1,0,0,2.0,0.0,0.0,8,7.0,0.0,1.0,3.0,0.0,1.0,0.12698412698412698
cavarph01,1935,1,CHN,NL,146,589,85,162,28,12,8,82.0,4.0,0.0,39,61.0,0.0,2.0,6.0,0.0,9.0,0.27504244482173174
coonejo01,1935,1,BRO,NL,10,29,3,9,0,1,0,1.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069
cuccito01,1935,1,BRO,NL,102,360,49,105,20,3,8,53.0,3.0,0.0,40,35.0,0.0,2.0,2.0,0.0,13.0,0.2916666666666667
cuyleki01,1935,1,CHN,NL,45,157,22,42,5,1,4,18.0,3.0,0.0,10,16.0,0.0,5.0,5.0,0.0,3.0,0.267515923566879
cuyleki01,1935,2,CIN,NL,62,223,36,56,8,3,2,22.0,5.0,0.0,27,18.0,0.0,2.0,1.0,0.0,2.0,0.25112107623318386
daviscu01,1935,1,PHI,NL,46,75,4,13,0,0,1,6.0,0.0,0.0,7,8.0,0.0,0.0,4.0,0.0,1.0,0.17333333333333334
davissp01,1935,1,SLN,NL,102,315,28,100,24,2,1,60.0,0.0,0.0,33,30.0,0.0,2.0,4.0,0.0,4.0,0.31746031746031744
derripa01,1935,1,CIN,NL,45,93,3,13,1,0,0,7.0,0.0,0.0,0,14.0,0.0,0.0,6.0,0.0,1.0,0.13978494623655913
durocle01,1935,1,SLN,NL,143,513,62,136,23,5,8,78.0,4.0,0.0,29,46.0,0.0,0.0,4.0,0.0,16.0,0.2651072124756335
fitzsfr01,1935,1,NY1,NL,18,31,2,8,1,0,0,2.0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.25806451612903225
frencla01,1935,1,CHN,NL,42,85,4,12,1,0,0,5.0,0.0,0.0,1,14.0,0.0,1.0,9.0,0.0,2.0,0.1411764705882353
freylo01,1935,1,BRO,NL,131,515,88,135,35,11,11,77.0,6.0,0.0,66,68.0,0.0,5.0,2.0,0.0,13.0,0.2621359223300971
friscfr01,1935,1,SLN,NL,103,354,52,104,16,2,1,55.0,2.0,0.0,33,16.0,0.0,1.0,14.0,0.0,7.0,0.2937853107344633
galanau01,1935,1,CHN,NL,154,646,133,203,41,11,12,79.0,22.0,0.0,87,53.0,0.0,4.0,11.0,0.0,0.0,0.3142414860681115
grimmch01,1935,1,CHN,NL,2,8,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gumbeha01,1935,1,NY1,NL,6,8,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hackst01,1935,1,CHN,NL,124,427,75,133,23,9,4,64.0,14.0,0.0,65,17.0,0.0,3.0,9.0,0.0,5.0,0.3114754098360656
haineje01,1935,1,SLN,NL,30,33,2,9,1,0,0,1.0,0.0,0.0,0,7.0,0.0,1.0,2.0,0.0,0.0,0.2727272727272727
hartnga01,1935,1,CHN,NL,116,413,67,142,32,6,13,91.0,1.0,0.0,41,46.0,0.0,1.0,6.0,0.0,13.0,0.34382566585956414
hermabi01,1935,1,CHN,NL,154,666,113,227,57,6,7,83.0,6.0,0.0,42,29.0,0.0,3.0,24.0,0.0,17.0,0.3408408408408408
hoytwa01,1935,1,PIT,NL,39,54,4,14,1,1,0,7.0,0.0,0.0,1,7.0,0.0,0.0,3.0,0.0,1.0,0.25925925925925924
hubbeca01,1935,1,NY1,NL,42,109,15,26,2,0,1,12.0,0.0,0.0,5,15.0,0.0,0.0,2.0,0.0,2.0,0.23853211009174313
jackstr01,1935,1,NY1,NL,128,511,74,154,20,12,9,80.0,3.0,0.0,29,64.0,0.0,1.0,15.0,0.0,12.0,0.3013698630136986
johnssi01,1935,1,CIN,NL,30,41,1,1,0,0,0,0.0,0.0,0.0,3,20.0,0.0,0.0,1.0,0.0,1.0,0.024390243902439025
johnssy01,1935,1,PHI,NL,37,58,6,14,2,0,1,7.0,0.0,0.0,2,12.0,0.0,0.0,6.0,0.0,0.0,0.2413793103448276
jurgebi01,1935,1,CHN,NL,146,519,69,125,33,1,1,59.0,3.0,0.0,42,39.0,0.0,5.0,18.0,0.0,16.0,0.24084778420038536
kleinch01,1935,1,CHN,NL,119,434,71,127,14,4,21,73.0,4.0,0.0,41,42.0,0.0,1.0,9.0,0.0,10.0,0.2926267281105991
leebi02,1935,1,CHN,NL,39,102,8,24,3,0,0,11.0,0.0,0.0,2,15.0,0.0,0.0,3.0,0.0,2.0,0.23529411764705882
leonadu02,1935,1,BRO,NL,43,39,1,1,1,0,0,2.0,0.0,0.0,1,9.0,0.0,0.0,1.0,0.0,1.0,0.02564102564102564
lombaer01,1935,1,CIN,NL,120,332,36,114,23,3,12,64.0,0.0,0.0,16,6.0,0.0,3.0,0.0,0.0,11.0,0.3433734939759036
lopezal01,1935,1,BRO,NL,128,379,50,95,12,4,3,39.0,2.0,0.0,35,36.0,0.0,1.0,10.0,0.0,8.0,0.25065963060686014
lucasre01,1935,1,PIT,NL,47,66,6,21,6,0,0,10.0,0.0,0.0,7,11.0,0.0,1.0,2.0,0.0,1.0,0.3181818181818182
luquedo01,1935,1,NY1,NL,2,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
macfada01,1935,1,CIN,NL,7,11,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
macfada01,1935,2,BSN,NL,28,51,2,8,3,0,0,3.0,0.0,0.0,0,15.0,0.0,0.0,1.0,0.0,0.0,0.1568627450980392
mancugu01,1935,1,NY1,NL,128,447,33,133,18,2,5,56.0,1.0,0.0,30,16.0,0.0,0.0,12.0,0.0,16.0,0.2975391498881432
maranra01,1935,1,BSN,NL,23,67,3,10,2,0,0,5.0,0.0,0.0,3,3.0,0.0,0.0,1.0,0.0,4.0,0.14925373134328357
medwijo01,1935,1,SLN,NL,154,634,132,224,46,13,23,126.0,4.0,0.0,30,59.0,0.0,4.0,2.0,0.0,15.0,0.35331230283911674
moorege03,1935,1,SLN,NL,3,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
muellra01,1935,1,BSN,NL,42,97,10,22,5,0,3,11.0,0.0,0.0,3,11.0,0.0,0.0,1.0,0.0,1.0,0.2268041237113402
myattgl01,1935,2,NY1,NL,13,18,2,4,0,1,1,6.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
ofarrbo01,1935,1,SLN,NL,14,10,0,0,0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ottme01,1935,1,NY1,NL,152,593,113,191,33,6,31,114.0,7.0,0.0,82,58.0,0.0,3.0,5.0,0.0,4.0,0.3220910623946037
rootch01,1935,1,CHN,NL,38,69,8,14,2,1,1,7.0,0.0,0.0,3,22.0,0.0,0.0,12.0,0.0,1.0,0.2028985507246377
ruthba01,1935,1,BSN,NL,28,72,13,13,0,0,6,12.0,0.0,0.0,20,24.0,0.0,0.0,0.0,0.0,2.0,0.18055555555555555
shouncl01,1935,1,CHN,NL,5,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smithbo02,1935,1,BSN,NL,47,63,3,17,0,0,0,4.0,0.0,0.0,1,5.0,0.0,0.0,6.0,0.0,3.0,0.2698412698412698
staintu01,1935,1,CHN,NL,47,94,16,24,4,0,3,11.0,1.0,0.0,0,13.0,0.0,2.0,1.0,0.0,3.0,0.2553191489361702
tayloza02,1935,1,BRO,NL,26,54,2,7,3,0,0,5.0,0.0,0.0,2,8.0,0.0,1.0,0.0,0.0,4.0,0.12962962962962962
theveto01,1935,1,PIT,NL,110,408,38,97,9,9,0,47.0,1.0,0.0,12,23.0,0.0,1.0,4.0,0.0,13.0,0.23774509803921567
thomato02,1935,2,PHI,NL,4,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
traynpi01,1935,1,PIT,NL,57,204,24,57,10,3,1,36.0,2.0,0.0,10,17.0,0.0,3.0,3.0,0.0,9.0,0.27941176470588236
vanceda01,1935,1,BRO,NL,20,17,1,1,0,0,0,2.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705
waltebu01,1935,1,PHI,NL,49,96,14,24,2,1,0,6.0,0.0,0.0,9,12.0,0.0,0.0,2.0,0.0,2.0,0.25
wanerll01,1935,1,PIT,NL,122,537,83,166,22,14,0,46.0,1.0,0.0,22,10.0,0.0,0.0,3.0,0.0,8.0,0.3091247672253259
wanerpa01,1935,1,PIT,NL,139,549,98,176,29,12,11,78.0,2.0,0.0,61,22.0,0.0,3.0,10.0,0.0,15.0,0.3205828779599271
warnelo01,1935,1,CHN,NL,44,91,9,20,1,0,0,15.0,0.0,0.0,3,9.0,0.0,1.0,7.0,0.0,4.0,0.21978021978021978
wilsoji01,1935,1,PHI,NL,93,290,38,81,20,0,1,37.0,4.0,0.0,19,19.0,0.0,1.0,3.0,0.0,5.0,0.2793103448275862
zachato01,1935,1,BRO,NL,25,52,3,7,0,0,0,1.0,0.0,0.0,5,17.0,0.0,0.0,2.0,0.0,3.0,0.1346153846153846
allenjo02,1936,1,CLE,AL,37,87,12,14,0,0,0,10.0,0.0,0.0,6,18.0,0.0,0.0,8.0,0.0,0.0,0.16091954022988506
applepe01,1936,1,WS1,AL,38,76,7,19,1,1,0,8.0,0.0,0.0,0,15.0,0.0,0.0,1.0,0.0,0.0,0.25
applilu01,1936,1,CHA,AL,138,526,111,204,31,7,6,128.0,10.0,6.0,85,25.0,0.0,1.0,6.0,0.0,0.0,0.38783269961977185
bergmo01,1936,1,BOS,AL,39,125,9,30,4,1,0,19.0,0.0,0.0,2,6.0,0.0,2.0,4.0,0.0,0.0,0.24
bluegos01,1936,1,WS1,AL,90,319,43,92,12,1,1,55.0,5.0,3.0,38,16.0,0.0,6.0,5.0,0.0,0.0,0.2884012539184953
bottoji01,1936,1,SLA,AL,140,544,72,162,39,11,12,95.0,0.0,0.0,44,55.0,0.0,3.0,5.0,0.0,0.0,0.2977941176470588
bridgto01,1936,1,DET,AL,39,118,10,25,4,1,0,15.0,0.0,0.0,3,26.0,0.0,0.0,6.0,0.0,0.0,0.211864406779661
browncl01,1936,1,CHA,AL,38,25,5,4,2,0,0,3.0,0.0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.16
chapmbe01,1936,1,NYA,AL,36,139,19,37,14,3,1,21.0,1.0,2.0,15,20.0,0.0,0.0,2.0,0.0,0.0,0.26618705035971224
chapmbe01,1936,2,WS1,AL,97,401,91,133,36,7,4,60.0,19.0,7.0,69,18.0,0.0,1.0,1.0,0.0,0.0,0.3316708229426434
cramedo01,1936,1,BOS,AL,154,643,99,188,31,7,0,41.0,4.0,6.0,49,20.0,0.0,5.0,16.0,0.0,0.0,0.29237947122861585
cronijo01,1936,1,BOS,AL,81,295,36,83,22,4,2,43.0,1.0,3.0,32,21.0,0.0,1.0,6.0,0.0,0.0,0.28135593220338984
crosefr01,1936,1,NYA,AL,151,632,137,182,35,7,15,78.0,18.0,7.0,90,83.0,0.0,12.0,6.0,0.0,0.0,0.2879746835443038
dahlgba01,1936,1,BOS,AL,16,57,6,16,3,1,1,7.0,2.0,1.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.2807017543859649
dickebi01,1936,1,NYA,AL,112,423,99,153,26,8,22,107.0,0.0,2.0,46,16.0,0.0,3.0,0.0,0.0,0.0,0.3617021276595745
dietrbi01,1936,1,PHA,AL,21,27,3,3,0,0,0,2.0,0.0,0.0,2,9.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111
dietrbi01,1936,2,WS1,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
dietrbi01,1936,3,CHA,AL,14,30,3,8,0,0,0,5.0,0.0,0.0,1,8.0,0.0,0.0,2.0,0.0,0.0,0.26666666666666666
dykesji01,1936,1,CHA,AL,127,435,62,116,16,3,7,60.0,1.0,3.0,61,36.0,0.0,4.0,11.0,0.0,0.0,0.26666666666666666
fellebo01,1936,1,CLE,AL,14,22,2,3,0,0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.13636363636363635
ferreri01,1936,1,BOS,AL,121,410,59,128,27,5,8,55.0,0.0,1.0,65,17.0,0.0,0.0,5.0,0.0,0.0,0.3121951219512195
ferrewe01,1936,1,BOS,AL,61,135,20,36,6,1,5,24.0,0.0,0.0,14,10.0,0.0,0.0,5.0,0.0,0.0,0.26666666666666666
finnelo01,1936,1,PHA,AL,151,653,100,197,26,10,1,41.0,7.0,9.0,47,22.0,0.0,3.0,0.0,0.0,0.0,0.3016845329249617
foxxji01,1936,1,BOS,AL,155,585,130,198,32,8,41,143.0,13.0,4.0,105,119.0,0.0,1.0,2.0,0.0,0.0,0.3384615384615385
galehde01,1936,1,CLE,AL,36,47,2,8,1,0,0,1.0,0.0,0.0,6,13.0,0.0,0.0,1.0,0.0,0.0,0.1702127659574468
gehrich01,1936,1,DET,AL,154,641,144,227,60,12,15,116.0,4.0,1.0,83,13.0,0.0,4.0,3.0,0.0,0.0,0.3541341653666147
gehrilo01,1936,1,NYA,AL,155,579,167,205,37,7,49,152.0,3.0,4.0,130,46.0,0.0,7.0,3.0,0.0,0.0,0.3540587219343696
gosligo01,1936,1,DET,AL,147,572,122,180,33,8,24,125.0,14.0,4.0,85,50.0,0.0,0.0,3.0,0.0,0.0,0.3146853146853147
grovele01,1936,1,BOS,AL,35,80,5,11,4,0,0,5.0,0.0,0.0,6,34.0,0.0,1.0,12.0,0.0,0.0,0.1375
hadlebu01,1936,1,NYA,AL,31,68,14,16,2,0,0,1.0,0.0,0.0,3,12.0,0.0,0.0,4.0,0.0,0.0,0.23529411764705882
hardeme01,1936,1,CLE,AL,36,80,3,11,4,0,0,3.0,0.0,0.0,0,19.0,0.0,1.0,6.0,0.0,0.0,0.1375
hayesfr01,1936,1,PHA,AL,144,505,59,137,25,2,10,67.0,3.0,5.0,46,58.0,0.0,2.0,2.0,0.0,0.0,0.2712871287128713
haywora01,1936,1,DET,AL,81,250,31,60,10,0,1,30.0,0.0,0.0,39,18.0,0.0,2.0,6.0,0.0,0.0,0.24
heathje01,1936,1,CLE,AL,12,41,6,14,3,3,1,8.0,1.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637
hemslro01,1936,1,SLA,AL,116,377,43,99,24,2,2,39.0,2.0,3.0,46,30.0,0.0,0.0,4.0,0.0,0.0,0.2625994694960212
higgipi01,1936,1,PHA,AL,146,550,89,159,32,2,12,80.0,7.0,4.0,67,61.0,0.0,0.0,3.0,0.0,0.0,0.28909090909090907
hoagmy01,1936,1,NYA,AL,45,156,23,47,9,4,3,34.0,3.0,1.0,7,16.0,0.0,3.0,3.0,0.0,0.0,0.30128205128205127
hornsro01,1936,1,SLA,AL,2,5,1,2,0,0,0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
hudliwi01,1936,1,CLE,AL,27,18,2,2,1,0,0,1.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
kenneve01,1936,1,CHA,AL,36,113,12,32,8,0,0,11.0,0.0,0.0,1,13.0,0.0,0.0,6.0,0.0,0.0,0.2831858407079646
kressre01,1936,1,WS1,AL,109,391,51,111,20,6,8,51.0,6.0,0.0,39,25.0,0.0,0.0,4.0,0.0,0.0,0.28388746803069054
kuheljo01,1936,1,WS1,AL,149,588,107,189,42,8,16,118.0,15.0,7.0,64,30.0,0.0,4.0,3.0,0.0,0.0,0.32142857142857145
laryly01,1936,1,SLA,AL,155,619,112,179,30,6,2,52.0,37.0,9.0,117,54.0,0.0,2.0,7.0,0.0,0.0,0.28917609046849757
lazzeto01,1936,1,NYA,AL,150,537,82,154,29,6,14,109.0,8.0,5.0,97,65.0,0.0,1.0,3.0,0.0,0.0,0.28677839851024206
leeth01,1936,1,CLE,AL,43,41,3,5,0,0,0,1.0,0.0,0.0,3,12.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512
lyonste01,1936,1,CHA,AL,26,70,2,11,0,0,0,5.0,0.0,0.0,5,12.0,0.0,0.0,1.0,0.0,0.0,0.15714285714285714
manushe01,1936,1,BOS,AL,82,313,43,91,15,5,0,45.0,1.0,3.0,17,11.0,0.0,1.0,3.0,0.0,0.0,0.29073482428115016
marbefi01,1936,2,WS1,AL,5,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mcnaier01,1936,1,BOS,AL,128,494,68,141,36,2,4,74.0,3.0,3.0,27,34.0,0.0,5.0,10.0,0.0,0.0,0.2854251012145749
millebi02,1936,1,BOS,AL,30,47,9,14,2,1,1,6.0,0.0,0.0,5,5.0,0.0,1.0,2.0,0.0,0.0,0.2978723404255319
moseswa01,1936,1,PHA,AL,146,585,98,202,35,11,7,66.0,12.0,6.0,62,32.0,0.0,2.0,6.0,0.0,0.0,0.3452991452991453
myattgl01,1936,1,DET,AL,27,78,5,17,1,0,0,5.0,0.0,0.0,9,4.0,0.0,0.0,2.0,0.0,0.0,0.21794871794871795
myerbu01,1936,1,WS1,AL,51,156,31,42,5,2,0,15.0,7.0,2.0,42,11.0,0.0,1.0,2.0,0.0,0.0,0.2692307692307692
newsobo01,1936,1,WS1,AL,44,108,11,23,2,0,0,11.0,0.0,0.0,3,23.0,0.0,0.0,4.0,0.0,0.0,0.21296296296296297
nichobi01,1936,1,PHA,AL,11,12,2,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
osterfr01,1936,1,BOS,AL,43,64,3,15,2,1,0,7.0,0.0,0.0,0,10.0,0.0,0.0,4.0,0.0,0.0,0.234375
rowesc01,1936,1,DET,AL,45,90,16,23,2,1,1,12.0,0.0,0.0,13,15.0,0.0,1.0,2.0,0.0,0.0,0.25555555555555554
ruffire01,1936,1,NYA,AL,53,127,14,37,5,0,5,22.0,0.0,0.0,11,12.0,0.0,0.0,2.0,0.0,0.0,0.29133858267716534
russeja01,1936,1,WS1,AL,18,15,2,0,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0
russeja01,1936,2,BOS,AL,23,7,1,2,1,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
sewellu01,1936,1,CHA,AL,128,451,59,113,20,5,5,73.0,11.0,2.0,54,16.0,0.0,1.0,3.0,0.0,0.0,0.25055432372505543
simmoal01,1936,1,DET,AL,143,568,96,186,38,6,13,112.0,6.0,4.0,49,35.0,0.0,2.0,1.0,0.0,0.0,0.3274647887323944
tebbebi01,1936,1,DET,AL,10,33,7,10,1,2,1,4.0,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304
thomato02,1936,1,SLA,AL,36,58,4,8,2,0,0,7.0,0.0,0.0,2,16.0,0.0,0.0,7.0,0.0,0.0,0.13793103448275862
uhlege01,1936,1,CLE,AL,24,21,1,8,1,0,1,4.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093
walberu01,1936,1,BOS,AL,24,32,1,5,0,0,0,3.0,0.0,0.0,2,3.0,0.0,0.0,3.0,0.0,0.0,0.15625
walkedi02,1936,1,NYA,AL,6,20,3,7,0,2,1,5.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.35
walkedi02,1936,2,CHA,AL,26,70,12,19,2,0,0,11.0,1.0,0.0,14,6.0,0.0,1.0,0.0,0.0,0.0,0.2714285714285714
walkege02,1936,1,DET,AL,134,550,105,194,55,5,12,93.0,17.0,8.0,23,30.0,0.0,8.0,8.0,0.0,0.0,0.3527272727272727
westsa01,1936,1,SLA,AL,152,533,78,148,26,4,7,70.0,2.0,0.0,94,70.0,0.0,0.0,10.0,0.0,0.0,0.2776735459662289
whiteea01,1936,1,WS1,AL,28,77,8,13,2,0,0,4.0,0.0,0.0,8,11.0,0.0,0.0,5.0,0.0,0.0,0.16883116883116883
wyattwh01,1936,1,CHA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
allenet01,1936,1,PHI,NL,30,125,21,37,3,1,1,9.0,4.0,0.0,4,8.0,0.0,0.0,3.0,0.0,4.0,0.296
allenet01,1936,2,CHN,NL,91,373,47,110,18,6,3,39.0,12.0,0.0,13,30.0,0.0,2.0,11.0,0.0,9.0,0.2949061662198391
bartedi01,1936,1,NY1,NL,145,510,71,152,31,3,8,42.0,6.0,0.0,40,36.0,0.0,5.0,18.0,0.0,9.0,0.2980392156862745
bushgu01,1936,1,PIT,NL,16,9,1,3,0,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
bushgu01,1936,2,BSN,NL,15,25,4,3,0,0,0,0.0,0.0,0.0,3,4.0,0.0,0.0,6.0,0.0,1.0,0.12
cavarph01,1936,1,CHN,NL,124,458,55,125,18,1,9,56.0,8.0,0.0,17,36.0,0.0,5.0,6.0,0.0,8.0,0.27292576419213976
coffmdi01,1936,1,NY1,NL,42,20,1,4,0,0,0,0.0,0.0,0.0,1,7.0,0.0,0.0,1.0,0.0,0.0,0.2
coonejo01,1936,1,BRO,NL,130,507,71,143,17,5,0,30.0,3.0,0.0,24,15.0,0.0,0.0,10.0,0.0,11.0,0.28205128205128205
cuccito01,1936,1,BSN,NL,150,565,68,174,26,3,7,86.0,1.0,0.0,58,49.0,0.0,2.0,16.0,0.0,12.0,0.30796460176991153
cuyleki01,1936,1,CIN,NL,144,567,96,185,29,11,7,74.0,16.0,0.0,47,67.0,0.0,2.0,7.0,0.0,7.0,0.3262786596119929
daviscu01,1936,1,PHI,NL,11,26,4,4,1,0,0,2.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.15384615384615385
daviscu01,1936,2,CHN,NL,24,53,6,8,1,0,0,3.0,0.0,0.0,2,13.0,0.0,0.0,6.0,0.0,1.0,0.1509433962264151
davissp01,1936,1,SLN,NL,112,363,24,99,26,2,4,59.0,0.0,0.0,35,34.0,0.0,3.0,1.0,0.0,12.0,0.2727272727272727
derripa01,1936,1,CIN,NL,51,90,7,18,2,0,0,7.0,0.0,0.0,2,15.0,0.0,0.0,7.0,0.0,0.0,0.2
durocle01,1936,1,SLN,NL,136,510,57,146,22,3,1,58.0,3.0,0.0,29,47.0,0.0,2.0,8.0,0.0,18.0,0.28627450980392155
fitzsfr01,1936,1,NY1,NL,28,47,4,7,1,0,0,0.0,0.0,0.0,0,8.0,0.0,1.0,5.0,0.0,1.0,0.14893617021276595
frencla01,1936,1,CHN,NL,43,85,5,18,2,0,0,5.0,0.0,0.0,4,12.0,0.0,0.0,10.0,0.0,1.0,0.21176470588235294
freylo01,1936,1,BRO,NL,148,524,63,146,29,4,4,60.0,7.0,0.0,71,56.0,0.0,4.0,8.0,0.0,13.0,0.2786259541984733
friscfr01,1936,1,SLN,NL,93,303,40,83,10,0,1,26.0,2.0,0.0,36,10.0,0.0,1.0,8.0,0.0,9.0,0.2739273927392739
galanau01,1936,1,CHN,NL,145,575,74,152,26,4,8,81.0,16.0,0.0,67,50.0,0.0,3.0,4.0,0.0,9.0,0.2643478260869565
grimmch01,1936,1,CHN,NL,39,132,13,33,4,0,1,16.0,0.0,0.0,5,8.0,0.0,0.0,2.0,0.0,5.0,0.25
gumbeha01,1936,1,NY1,NL,39,44,5,11,2,0,0,6.0,0.0,0.0,3,12.0,0.0,0.0,0.0,0.0,0.0,0.25
hackst01,1936,1,CHN,NL,149,561,102,167,27,4,6,78.0,17.0,0.0,89,39.0,0.0,2.0,14.0,0.0,14.0,0.2976827094474153
haineje01,1936,1,SLN,NL,25,30,3,5,0,0,0,4.0,0.0,0.0,2,7.0,0.0,0.0,5.0,0.0,0.0,0.16666666666666666
hartnga01,1936,1,CHN,NL,121,424,49,130,25,6,7,64.0,0.0,0.0,30,36.0,0.0,6.0,8.0,0.0,12.0,0.30660377358490565
hermabi01,1936,1,CHN,NL,153,632,101,211,57,7,5,93.0,5.0,0.0,59,30.0,0.0,1.0,17.0,0.0,16.0,0.3338607594936709
hoytwa01,1936,1,PIT,NL,22,39,4,6,1,0,0,1.0,0.0,0.0,3,6.0,0.0,0.0,2.0,0.0,0.0,0.15384615384615385
hubbeca01,1936,1,NY1,NL,42,110,9,25,1,0,0,8.0,0.0,0.0,3,14.0,0.0,0.0,10.0,0.0,1.0,0.22727272727272727
jackstr01,1936,1,NY1,NL,126,465,41,107,8,1,7,53.0,0.0,0.0,18,56.0,0.0,1.0,12.0,0.0,9.0,0.23010752688172043
johnssi01,1936,1,CIN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
